---
title: Used node-http-mocks to mock the request and result passed to the getServerSideProps().
command: yarn jest --clearCache && node --expose-gc ./node_modules/.bin/jest --no-coverage --runInBand --logHeapUsage --slowTestThreshold=0
---

 PASS  src/features/AIComparison/FilesComparison/containers/__tests__/ComparisonSection.test.tsx (45.66 s, 204 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/FiltersSection.test.tsx (33.566 s, 390 MB heap size)
 PASS  src/core/NumberInput/__tests__/NumberInput.test.tsx (2.585 s, 367 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Overview/components/__tests__/FiltersSection.test.tsx (12.926 s, 326 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/AllExperiments/__tests__/AllExperiments.test.tsx (15.345 s, 357 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/helpers/__tests__/getMergeabilitySummary.test.ts (0.615 s, 324 MB heap size)
 PASS  src/features/AIComparison/__tests__/AIComparison.test.tsx (28.581 s, 440 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/containers/__tests__/ComparisonItem.test.tsx (5.799 s, 456 MB heap size)
 PASS  src/features/AIComparison/MetricsComparison/__tests__/MetricsComparison.test.tsx (11.692 s, 420 MB heap size)
 PASS  src/core/Dropdowns/SingleSelectionDropdown/__tests__/SingleSelectionDropdown.test.tsx (150.335 s, 558 MB heap size)
 PASS  src/core/Dropdowns/SearchDropdown/__tests__/SearchDropdown.test.tsx (6.05 s, 473 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/FileCode.test.tsx (3.842 s, 509 MB heap size)
 PASS  src/features/Register/__tests__/Register.test.tsx (9.85 s, 479 MB heap size)
 PASS  src/core/Dropdowns/SearchDropdownWithTabs/components/__tests__/SearchableList.test.tsx (4.651 s, 501 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/helpers/__tests__/getReviewsStatus.test.ts (0.393 s, 448 MB heap size)
 PASS  src/features/AIComparison/PlotsComparison/__tests__/PlotsComparison.test.tsx (7.884 s, 505 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/ai/comparison.test.tsx (10.474 s, 525 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/FoldersTreeView.test.tsx (3.562 s, 538 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/containers/__tests__/FileItemComparisons.test.tsx (3.773 s, 564 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/ai/overview.test.tsx (5.269 s, 530 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Comparison/__tests__/Comparison.test.tsx (13.451 s, 525 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/Comparison/__tests__/Comparison.test.tsx (10.347 s, 500 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/components/__tests__/FileComparisonCard.test.tsx (2.517 s, 505 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/containers/__tests__/ComparisonItem.test.tsx (5.367 s, 536 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/components/MetricsFilterDropdown/components/__tests__/MetricInputField.test.tsx (7.16 s, 512 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Related/__tests__/Related.test.tsx (13.578 s, 519 MB heap size)
 PASS  src/features/Settings/Repository/components/__tests__/ChangeRepositoryVisibilityModal.test.tsx (3.789 s, 525 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/__tests__/MergeSection.test.tsx (2.125 s, 508 MB heap size)
 PASS  src/features/Settings/Repository/containers/DeleteRepositorySection/__tests__/DeleteRepositorySection.test.tsx (5.759 s, 484 MB heap size)
 PASS  src/components/OrganizationView/Datasets/DatasetsPage/components/__tests__/FiltersSection.test.tsx (4.464 s, 455 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/components/__tests__/ModelTopologyComparisonCard.test.tsx (2.217 s, 455 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/experiments/comparison.test.tsx (6.203 s, 478 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/CloneDropdown.test.tsx (4.701 s, 487 MB heap size)
 PASS  src/features/NewRMD/components/__tests__/NameTextField.test.tsx (3.064 s, 499 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Related/components/__tests__/FiltersSection.test.tsx (6.601 s, 491 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/Comparison/hooks/__tests__/useExperimentsOptions.test.ts (2.794 s, 464 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/components/__tests__/FilesDropdown.test.tsx (7.203 s, 508 MB heap size)
 PASS  src/features/PasswordReset/__tests__/PasswordReset.test.tsx (6.227 s, 509 MB heap size)
 PASS  src/features/Register/components/__tests__/UsernameField.test.tsx (2.778 s, 531 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/CloneDropdown/components/__tests__/CloneMethodTabs.test.tsx (3.314 s, 537 MB heap size)
 PASS  src/core/CopyButton/__tests__/CopyButton.test.tsx (2.241 s, 507 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/__tests__/ModelTopologyComparison.test.tsx (3.799 s, 527 MB heap size)
 PASS  src/features/PullRequest/__tests__/PullRequest.test.tsx (19.813 s, 485 MB heap size)
 PASS  src/features/Settings/Repository/containers/DeleteRepositorySection/components/__tests__/DeleteRepositoryModal.test.tsx (3.283 s, 492 MB heap size)
 PASS  src/core/VersionControlData/ModelTopologyVersions/__tests__/ModelTopologyVersions.test.tsx (3.716 s, 543 MB heap size)
 PASS  src/core/Modal/__tests__/Modal.test.tsx (2.156 s, 541 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/containers/__tests__/ComparisonSection.test.tsx (3.75 s, 522 MB heap size)
 PASS  src/features/Settings/Repository/containers/ChangeRepositoryNameSection/components/__tests__/ChangeRepositoryNameConfirmationModal.test.tsx (2.931 s, 499 MB heap size)
 PASS  src/features/Issues/__tests__/Issues.test.tsx (23.964 s, 499 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/usePlots.test.ts (1.862 s, 503 MB heap size)
 PASS  src/core/VersionControlData/CodeDiffViewer/__tests__/CodeDiffViewer.test.tsx (6.748 s, 534 MB heap size)
 PASS  src/core/Auth/__tests__/withAuthServerSideProps.test.ts (0.587 s, 515 MB heap size)
 PASS  src/features/Login/__tests__/Login.test.tsx (7.171 s, 535 MB heap size)
 PASS  src/features/NewOrganization/components/__tests__/OrganizationAccountNameField.test.tsx (3.051 s, 545 MB heap size)
 PASS  src/features/Profile/__tests__/Profile.test.tsx (14.542 s, 487 MB heap size)
 PASS  src/features/ActivityTimeline/__tests__/ActivityTimeline.test.tsx (1.827 s, 487 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/components/__tests__/ChecksSubSectionHeader.test.tsx (2.046 s, 442 MB heap size)
 PASS  src/components/NavBar/__tests__/NavBar.test.tsx (10.258 s, 469 MB heap size)
 PASS  src/features/AIComparison/hooks/__tests__/useFiltersReducer.test.ts (1.438 s, 464 MB heap size)
 PASS  src/components/NavBar/components/ProfileMenu/components/__tests__/ProfileSwitcherMenuItem.test.tsx (2.082 s, 469 MB heap size)
 PASS  src/features/AIComparison/MetricsComparison/hooks/__tests__/useComparisonMetrics.test.ts (2.04 s, 446 MB heap size)
 PASS  src/test/pages/[owner]/settings/emails/[emailId]/confirm-verification.test.tsx (2.148 s, 447 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/components/__tests__/ReviewsSubSectionHeader.test.tsx (1.712 s, 450 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/AllExperiments/components/__tests__/ExperimentCard.test.tsx (2.088 s, 451 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/RepoFileExplorer.test.tsx (8.742 s, 538 MB heap size)
 PASS  src/features/FileDiffsContent/__tests__/FileDiffsContent.test.tsx (5.311 s, 553 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/components/__tests__/MergeabilitySubSection.test.tsx (2.736 s, 542 MB heap size)
 PASS  src/components/OrganizationView/__tests__/RMDOrganizationViewHead.test.tsx (1.626 s, 530 MB heap size)
 PASS  src/features/AIComparison/PlotsComparison/components/__tests__/PlotsDropdown.test.tsx (5.733 s, 527 MB heap size)
 PASS  src/features/AIComparison/MetricsComparison/components/__tests__/MetricsDropdown.test.tsx (5.562 s, 545 MB heap size)
 PASS  src/components/OrganizationView/Repositories/RepositoriesPage/components/__tests__/FiltersSection.test.tsx (4.162 s, 542 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/experiments/all.test.tsx (4.102 s, 566 MB heap size)
 PASS  src/features/Profile/components/UserInfo/components/__tests__/ProfileForm.test.tsx (18.919 s, 508 MB heap size)
 PASS  src/core/Header/__tests__/Header.test.tsx (2.178 s, 517 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/[pull]/commits/[commitHash].test.tsx (3.233 s, 518 MB heap size)
 PASS  src/features/Register/components/__tests__/EmailField.test.tsx (2.503 s, 472 MB heap size)
 PASS  src/features/Issues/components/__tests__/FiltersSection.test.tsx (10.537 s, 462 MB heap size)
 PASS  src/features/Settings/Keys/SSH/New/__tests__/New.test.tsx (25.404 s, 489 MB heap size)
 PASS  src/features/Settings/Keys/SSH/List/__tests__/List.test.tsx (5.227 s, 504 MB heap size)
 PASS  src/features/Settings/Repository/__tests__/Repository.test.tsx (4.826 s, 479 MB heap size)
 PASS  src/features/hooks/__tests__/useUserProfileUpdater.test.ts (1.784 s, 463 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/[pull]/commits/index.test.tsx (3.113 s, 482 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/useMetrics.test.ts (1.804 s, 485 MB heap size)
 PASS  src/features/Settings/Profile/components/PublicProfileSettings/components/__tests__/PublicProfileSettingsForm.test.tsx (20.663 s, 442 MB heap size)
 PASS  src/features/ActivityTimeline/components/__tests__/UpdateLinksActivityItem.test.tsx (2.802 s, 459 MB heap size)
 PASS  src/features/AIContent/__tests__/AIContent.test.tsx (1.458 s, 462 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/AllExperiments/hooks/useExperimentUsersOptions.test.ts (2.021 s, 443 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/index.test.tsx (3.886 s, 473 MB heap size)
 PASS  src/test/pages/api/captcha.test.ts (1.376 s, 461 MB heap size)
 PASS  src/core/VersionControlData/FilesVersions/__tests__/FilesVersions.test.tsx (13.051 s, 474 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/components/__tests__/MetricsFilterSummary.test.tsx (2.09 s, 478 MB heap size)
 PASS  src/components/NavBar/components/__tests__/MobileMenu.test.tsx (4.388 s, 469 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/components/MetricsFilterDropdown/components/__tests__/MetricsFilterItem.test.tsx (4.307 s, 478 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/helpers/__tests__/assignLabelAndFileLines.test.ts (0.335 s, 451 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/[pull]/conversation.test.tsx (3.012 s, 471 MB heap size)
 PASS  src/features/AIComparison/PlotsComparison/hooks/__tests__/useComparisonPlots.test.ts (1.954 s, 474 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/hooks/__tests__/useComparisonTopologyChunks.test.ts (1.786 s, 473 MB heap size)
 PASS  src/features/Issue/__tests__/Issue.test.tsx (18.198 s, 569 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/[pull]/changes.test.tsx (3.052 s, 570 MB heap size)
 PASS  src/components/OrganizationView/PullRequestsPage/__tests__/PullRequests.test.tsx (10.2 s, 594 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Comparison/components/__tests__/CommitsDropdown.test.tsx (12.919 s, 583 MB heap size)
 PASS  src/features/Register/components/__tests__/PasswordField.test.tsx (4.339 s, 570 MB heap size)
 PASS  src/core/InfiniteScroll/__tests__/InfiniteScroll.test.tsx (1.462 s, 571 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/ai/related.test.tsx (4.48 s, 485 MB heap size)
 PASS  src/features/Settings/Account/components/__tests__/ChangePasswordForm.test.tsx (6.029 s, 491 MB heap size)
 PASS  src/core/VersionControlData/InputRepositoriesVersions/__tests__/InputRepositoriesVersions.test.tsx (4.888 s, 532 MB heap size)
 PASS  src/layouts/SplitViewLayout/__tests__/SplitViewLayout.test.tsx (1.692 s, 511 MB heap size)
 PASS  src/features/Settings/Profile/__tests__/Profile.test.tsx (10.184 s, 516 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/AllExperiments/components/__tests__/UsersDropdown.test.tsx (3.322 s, 527 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/[pull]/checks.test.tsx (3.017 s, 543 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/issues/index.test.tsx (3.933 s, 533 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/settings/repository.test.tsx (3.073 s, 547 MB heap size)
 PASS  src/features/AIContent/components/__tests__/Plots.test.tsx (2.013 s, 519 MB heap size)
 PASS  src/components/OrganizationView/__tests__/OrganizationViewHead.test.tsx (1.573 s, 499 MB heap size)
 PASS  src/components/RepositoryView/ExperimentPage/components/__tests__/SubHeader.test.tsx (1.711 s, 503 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/Comparison/components/__tests__/FiltersSection.test.tsx (10.98 s, 515 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/hooks/__tests__/useComparisonTopology.test.ts (2.396 s, 522 MB heap size)
 PASS  src/core/TextInput/__tests__/TextInput.test.tsx (2.006 s, 512 MB heap size)
 PASS  src/components/NavBar/components/ProfileMenu/components/__tests__/ProfileMenuList.test.tsx (2.193 s, 520 MB heap size)
 PASS  src/features/Settings/Emails/components/__tests__/EmailsList.test.tsx (1.727 s, 512 MB heap size)
 PASS  src/features/ConfirmAccess/__tests__/ConfirmAccess.test.tsx (4.301 s, 496 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/__tests__/MergeConfirmation.test.tsx (2.919 s, 490 MB heap size)
 PASS  src/features/Settings/Account/components/__tests__/DeleteAccountModal.test.tsx (3.605 s, 490 MB heap size)
 PASS  src/features/HistoryTimelineView/components/__tests__/CommitItem.test.tsx (1.874 s, 497 MB heap size)
 PASS  src/core/ActiveLink/__tests__/ActiveLink.test.tsx (1.478 s, 500 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/experiments/[experimentName].test.tsx (3.525 s, 487 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Comparison/hooks/__tests__/useGitReferenceCommitsOptions.test.ts (1.909 s, 489 MB heap size)
 PASS  src/features/Commit/components/CommitHeaderSection/components/__tests__/FooterDetails.test.tsx (1.962 s, 473 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/index.test.tsx (3.607 s, 495 MB heap size)
 PASS  src/test/pages/[owner]/settings/emails/index.test.tsx (2.862 s, 501 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/commits/[commitHash].test.tsx (4.135 s, 507 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Comparison/components/__tests__/MultiSelectDropdown.test.tsx (3.901 s, 519 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/usePlotsOptions.test.ts (1.936 s, 487 MB heap size)
 PASS  src/features/PullRequest/Changes/components/FileDiffsView/components/__tests__/ActionsDropdownMenu.test.tsx (2.126 s, 475 MB heap size)
 PASS  src/features/Commit/FileDiffsView/components/__tests__/ActionsDropdownMenu.test.tsx (2.068 s, 482 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/EmptyRepositoryView.test.tsx (3.788 s, 521 MB heap size)
 PASS  src/features/Search/components/__tests__/FiltersSection.test.tsx (4.61 s, 531 MB heap size)
 PASS  src/features/Register/components/__tests__/ConfirmationDialog.test.tsx (2.708 s, 511 MB heap size)
 PASS  src/test/pages/[owner]/repositories/new.test.tsx (3.531 s, 506 MB heap size)
 PASS  src/test/pages/[owner]/datasets/new.test.tsx (3.148 s, 521 MB heap size)
 PASS  src/test/pages/[owner]/models/new.test.tsx (3.108 s, 521 MB heap size)
 PASS  src/core/ExpandableTruncatedText/__tests__/ExpandableTruncatedText.test.tsx (1.596 s, 521 MB heap size)
 PASS  src/core/EditTitleSubHeader/__tests__/EditTitleSubHeader.test.tsx (2.335 s, 498 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/helpers/__tests__/getChecksStatus.test.ts (0.378 s, 485 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/Comparison/components/__tests__/ExperimentsDropdown.test.tsx (4.788 s, 504 MB heap size)
 PASS  src/components/RepositoryView/__tests__/RepositoryViewHead.test.tsx (1.486 s, 507 MB heap size)
 PASS  src/features/Search/components/__tests__/FilterDropdown.test.tsx (3.544 s, 521 MB heap size)
 PASS  src/test/pages/confirm-registration.test.tsx (2.155 s, 525 MB heap size)
 PASS  src/layouts/__tests__/RepositoryViewLayout.test.tsx (2.438 s, 511 MB heap size)
 PASS  src/core/Head/__tests__/Head.test.tsx (1.492 s, 505 MB heap size)
 PASS  src/features/ActivityTimeline/components/__tests__/ReferenceInCommitActivityItem.test.tsx (1.732 s, 497 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/commits/index.test.tsx (3.591 s, 511 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/useMetricsOptions.test.ts (1.886 s, 513 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/helpers/__tests__/transformFilesData.test.ts (0.488 s, 480 MB heap size)
 PASS  src/features/AIComparison/components/__tests__/ComparisonCard.test.tsx (1.682 s, 496 MB heap size)
 PASS  src/features/ConfirmRegistration/__tests__/ConfirmRegistration.test.tsx (2.631 s, 505 MB heap size)
 PASS  src/test/pages/[owner]/settings/keys/index.test.tsx (2.907 s, 514 MB heap size)
 PASS  src/features/Settings/Account/components/__tests__/UsernameSettings.test.tsx (3.051 s, 530 MB heap size)
 PASS  src/features/Commit/components/CommitHeaderSection/components/__tests__/Title.test.tsx (1.78 s, 512 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/project-management/index.test.tsx (3.542 s, 508 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/components/__tests__/SearchResultsSummarySuffix.test.tsx (1.912 s, 513 MB heap size)
 PASS  src/features/Settings/Repository/components/__tests__/ChangeRepositoryVisibilitySection.test.tsx (2.285 s, 486 MB heap size)
 PASS  src/core/VersionControlData/components/__tests__/ConversationSummary.test.tsx (3.3 s, 538 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/useGitReferencesOptions.test.ts (2.128 s, 514 MB heap size)
 PASS  src/features/AIComparison/helpers/__tests__/getReorderedCommitsToBase.test.ts (0.308 s, 501 MB heap size)
 PASS  src/test/pages/[owner]/settings/keys/ssh/new.test.tsx (2.909 s, 524 MB heap size)
 PASS  src/features/Login/components/__tests__/VerifyAccountDialog.test.tsx (2.501 s, 529 MB heap size)
 PASS  src/core/TextCollapsedButton/__tests__/TextCollapsedButton.test.tsx (1.639 s, 512 MB heap size)
 PASS  src/test/pages/[owner]/organizations/new.test.tsx (2.845 s, 522 MB heap size)
 PASS  src/test/pages/[owner]/settings/profile.test.tsx (2.892 s, 536 MB heap size)
 PASS  src/test/pages/[owner]/settings/organizations.test.tsx (2.838 s, 536 MB heap size)
 PASS  src/features/ActivityTimeline/components/__tests__/ConcatenatedAssignees.test.tsx (1.474 s, 535 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/followers/index.test.tsx (3.545 s, 552 MB heap size)
 PASS  src/features/Commit/components/__tests__/CommitHeaderSection.test.tsx (3.659 s, 575 MB heap size)
 PASS  src/test/pages/[owner]/settings/account.test.tsx (3.373 s, 529 MB heap size)
 PASS  src/test/pages/[owner]/issues/index.test.tsx (3.414 s, 526 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Related/components/__tests__/OwnersDropdown.test.tsx (2.688 s, 536 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/forks/index.test.tsx (3.587 s, 556 MB heap size)
 PASS  src/features/ActivityTimeline/components/__tests__/UpdateStatusActivityItem.test.tsx (1.755 s, 559 MB heap size)
 PASS  src/components/OrganizationView/Repositories/RepositoriesPage/components/__tests__/RepositoryItem.test.tsx (1.765 s, 536 MB heap size)
 PASS  src/test/pages/[owner]/settings/billing.test.tsx (3.08 s, 525 MB heap size)
 PASS  src/test/pages/[owner]/settings/notifications.test.tsx (3.068 s, 539 MB heap size)
 PASS  src/features/ActivityTimeline/components/__tests__/UpdateAssigneesActivityItem.test.tsx (1.671 s, 542 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Comparison/components/__tests__/GitReferenceDropdown.test.tsx (5.189 s, 528 MB heap size)
 PASS  src/features/Profile/components/__tests__/UserInfo.test.tsx (2.128 s, 539 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/helpers/__tests__/buildFoldersTree.test.ts (0.366 s, 509 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/components/__tests__/MergeButtonDropdown.test.tsx (2.449 s, 518 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/helpers/__tests__/getAPIQueryFilterVariables.test.ts (1.208 s, 519 MB heap size)
 PASS  src/features/Settings/Account/components/__tests__/DeleteAccountSection.test.tsx (3.114 s, 501 MB heap size)
 PASS  src/features/Issues/components/__tests__/IssuesList.test.tsx (1.917 s, 509 MB heap size)
 PASS  src/core/DisplayCode/PreviewMarkdown/components/__tests__/StylesWrapper.test.tsx (1.401 s, 511 MB heap size)
 PASS  src/components/OrganizationView/PullRequestsPage/components/__tests__/FiltersDropdown.test.tsx (2.971 s, 525 MB heap size)
 PASS  src/features/AIComparison/PlotsComparison/hooks/__tests__/useComparisonPlotsOptions.test.ts (2.029 s, 496 MB heap size)
 PASS  src/features/NewOrganization/__tests__/NewOrganization.test.tsx (3.013 s, 510 MB heap size)
 PASS  src/features/AIComparison/MetricsComparison/hooks/__tests__/useComparisonMetricsOptions.test.ts (1.982 s, 513 MB heap size)
 PASS  src/core/DropdownToasterMessage/__tests__/DropdownToastMessage.test.tsx (1.666 s, 482 MB heap size)
 PASS  src/core/Dropdowns/ListItems/__tests__/TopBarListItem.test.tsx (1.646 s, 488 MB heap size)
 PASS  src/features/AIContent/components/__tests__/MultiSelectDropdown.test.tsx (2.477 s, 491 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/useMetadataQuery.test.ts (1.727 s, 497 MB heap size)
 PASS  src/core/VersionControlData/PlotsVersions/__tests__/PlotsVersions.test.tsx (1.93 s, 485 MB heap size)
 PASS  src/core/TextInput/components/__tests__/Label.test.tsx (1.53 s, 490 MB heap size)
 PASS  src/test/pages/[owner]/datasets/index.test.tsx (3.03 s, 498 MB heap size)
 PASS  src/test/pages/[owner]/models/index.test.tsx (3.007 s, 514 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/helpers/__tests__/transformFilesChunksData.test.ts (0.478 s, 486 MB heap size)
 PASS  src/core/SearchBar/__tests__/SearchBar.test.tsx (2.062 s, 506 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/RepoFileInspector.test.tsx (3.644 s, 558 MB heap size)
 PASS  src/features/AIContent/components/__tests__/Metrics.test.tsx (1.971 s, 555 MB heap size)
 PASS  src/features/HistoryTimelineView/__tests__/HistoryTimelineView.test.tsx (1.504 s, 527 MB heap size)
 PASS  src/features/Settings/Emails/components/__tests__/AddEmailAddress.test.tsx (3.006 s, 539 MB heap size)
 PASS  src/test/pages/[owner]/pulls/index.test.tsx (2.996 s, 543 MB heap size)
 PASS  src/test/pages/[owner]/packages/index.test.tsx (2.953 s, 558 MB heap size)
 PASS  src/core/Dropdowns/TopBarDropdown/__tests__/TopBarDropdown.test.tsx (1.98 s, 537 MB heap size)
 PASS  src/test/pages/[owner]/teams/index.test.tsx (3.026 s, 547 MB heap size)
