owTestThreshold=0-1272/Optimize-the-tests-Part-2 ✗) $ node --expose-gc ./node_modules/.bin/jest --no-coverage --no-cache --runInBand --logHeapUsage --slo
 PASS  src/features/AIComparison/FilesComparison/containers/__tests__/ComparisonSection.test.tsx (45.577 s, 209 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Related/__tests__/Related.test.tsx (19.264 s, 249 MB heap size)
 PASS  src/features/Settings/Repository/components/__tests__/ChangeRepositoryVisibilityModal.test.tsx (5.36 s, 266 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/__tests__/MergeSection.test.tsx (3.099 s, 271 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/CloneDropdown.test.tsx (7.238 s, 273 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/components/__tests__/ModelTopologyComparisonCard.test.tsx (5.036 s, 288 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/experiments/comparison.test.tsx (57.619 s, 229 MB heap size)
 PASS  src/features/NewRMD/components/__tests__/NameTextField.test.tsx (7.242 s, 255 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Related/components/__tests__/FiltersSection.test.tsx (7.475 s, 272 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/Comparison/hooks/__tests__/useExperimentsOptions.test.ts (3.598 s, 257 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/components/__tests__/FilesDropdown.test.tsx (33.43 s, 355 MB heap size)
 PASS  src/features/Settings/Repository/containers/DeleteRepositorySection/__tests__/DeleteRepositorySection.test.tsx (46.916 s, 204 MB heap size)
 PASS  src/features/Register/components/__tests__/UsernameField.test.tsx (7.275 s, 227 MB heap size)
 PASS  src/core/CopyButton/__tests__/CopyButton.test.tsx (2.586 s, 231 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/__tests__/ModelTopologyComparison.test.tsx (14.776 s, 274 MB heap size)
 PASS  src/features/Settings/Repository/containers/DeleteRepositorySection/components/__tests__/DeleteRepositoryModal.test.tsx (3.376 s, 281 MB heap size)
 PASS  src/features/PullRequest/__tests__/PullRequest.test.tsx (26.814 s, 281 MB heap size)
 PASS  src/features/Settings/Repository/containers/ChangeRepositoryNameSection/components/__tests__/ChangeRepositoryNameConfirmationModal.test.tsx (3.739 s, 294 MB heap size)
 PASS  src/core/VersionControlData/ModelTopologyVersions/__tests__/ModelTopologyVersions.test.tsx (64.941 s, 269 MB heap size)
 PASS  src/core/Modal/__tests__/Modal.test.tsx (3.108 s, 281 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/containers/__tests__/ComparisonSection.test.tsx (10.784 s, 327 MB heap size)
 PASS  src/features/Issues/__tests__/Issues.test.tsx (65.608 s, 215 MB heap size)
 PASS  src/features/Profile/__tests__/Profile.test.tsx (44.049 s, 268 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/usePlots.test.ts (3.335 s, 243 MB heap size)
 PASS  src/core/VersionControlData/CodeDiffViewer/__tests__/CodeDiffViewer.test.tsx (26.886 s, 314 MB heap size)
 PASS  src/homepagev2/NavBar/__tests__/NavBar.test.tsx (57.074 s, 221 MB heap size)
 PASS  src/components/NavBar/__tests__/NavBar.test.tsx (11.39 s, 254 MB heap size)
 PASS  src/features/Login/__tests__/Login.test.tsx (9.882 s, 254 MB heap size)
 PASS  src/core/Auth/__tests__/withAuthServerSideProps.test.ts (0.964 s, 242 MB heap size)
 PASS  src/features/NewOrganization/components/__tests__/OrganizationAccountNameField.test.tsx (3.822 s, 267 MB heap size)
 PASS  src/features/ActivityTimeline/__tests__/ActivityTimeline.test.tsx (2.179 s, 269 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/components/__tests__/ChecksSubSectionHeader.test.tsx (2.72 s, 275 MB heap size)
 PASS  src/features/AIComparison/hooks/__tests__/useFiltersReducer.test.ts (1.585 s, 246 MB heap size)
 PASS  src/homepagev2/NavBar/components/ProfileMenu/components/__tests__/ProfileSwitcherMenuItem.test.tsx (2.214 s, 227 MB heap size)
 PASS  src/components/NavBar/components/ProfileMenu/components/__tests__/ProfileSwitcherMenuItem.test.tsx (2.17 s, 231 MB heap size)
 PASS  src/features/AIComparison/MetricsComparison/hooks/__tests__/useComparisonMetrics.test.ts (2.844 s, 222 MB heap size)
 PASS  src/test/pages/[owner]/settings/emails/[emailId]/confirm-verification.test.tsx (2.65 s, 224 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/components/__tests__/ReviewsSubSectionHeader.test.tsx (2.211 s, 226 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/AllExperiments/components/__tests__/ExperimentCard.test.tsx (3.61 s, 241 MB heap size)
 PASS  src/features/FileDiffsContent/__tests__/FileDiffsContent.test.tsx (25.879 s, 323 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/components/__tests__/MergeabilitySubSection.test.tsx (37.912 s, 169 MB heap size)
 PASS  src/features/Register/components/__tests__/EmailField.test.tsx (15.054 s, 214 MB heap size)
 PASS  src/features/AIComparison/PlotsComparison/components/__tests__/PlotsDropdown.test.tsx (36.895 s, 315 MB heap size)
 PASS  src/features/AIComparison/MetricsComparison/components/__tests__/MetricsDropdown.test.tsx (79.448 s, 329 MB heap size)
 PASS  src/components/OrganizationView/Repositories/RepositoriesPage/components/__tests__/FiltersSection.test.tsx (42.775 s, 189 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/experiments/all.test.tsx (19.003 s, 246 MB heap size)
 PASS  src/components/OrganizationView/Datasets/DatasetsPage/components/__tests__/FiltersSection.test.tsx (4.368 s, 259 MB heap size)
 PASS  src/features/Profile/components/UserInfo/components/__tests__/ProfileForm.test.tsx (21.807 s, 277 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/[pull]/commits/[commitHash].test.tsx (4.215 s, 303 MB heap size)
 PASS  src/features/Issues/components/__tests__/FiltersSection.test.tsx (48.979 s, 201 MB heap size)
 PASS  src/features/Settings/Keys/SSH/New/__tests__/New.test.tsx (32.673 s, 243 MB heap size)
 PASS  src/features/Settings/Keys/SSH/List/__tests__/List.test.tsx (6.743 s, 269 MB heap size)
 PASS  src/features/Settings/Repository/__tests__/Repository.test.tsx (6.055 s, 249 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/RepoFileExplorer.test.tsx (37.124 s, 355 MB heap size)
 PASS  src/features/hooks/__tests__/useUserProfileUpdater.test.ts (31.912 s, 177 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/[pull]/commits/index.test.tsx (21.32 s, 230 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/useMetrics.test.ts (2.097 s, 232 MB heap size)
 PASS  src/features/Settings/Profile/components/PublicProfileSettings/components/__tests__/PublicProfileSettingsForm.test.tsx (24.634 s, 247 MB heap size)
 PASS  src/features/ActivityTimeline/components/__tests__/UpdateLinksActivityItem.test.tsx (4.578 s, 268 MB heap size)
 PASS  src/features/AIContent/__tests__/AIContent.test.tsx (1.92 s, 271 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/AllExperiments/hooks/useExperimentUsersOptions.test.ts (2.492 s, 223 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/index.test.tsx (5.317 s, 252 MB heap size)
 PASS  src/features/Register/__tests__/Register.test.tsx (5.399 s, 270 MB heap size)
 PASS  src/core/VersionControlData/FilesVersions/__tests__/FilesVersions.test.tsx (15.027 s, 287 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/components/__tests__/MetricsFilterSummary.test.tsx (43.112 s, 195 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/components/MetricsFilterDropdown/components/__tests__/MetricsFilterItem.test.tsx (4.324 s, 214 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/helpers/__tests__/assignLabelAndFileLines.test.ts (0.438 s, 200 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/[pull]/conversation.test.tsx (12.938 s, 249 MB heap size)
 PASS  src/features/AIComparison/PlotsComparison/hooks/__tests__/useComparisonPlots.test.ts (2.713 s, 253 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/hooks/__tests__/useComparisonTopologyChunks.test.ts (2.08 s, 216 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/[pull]/changes.test.tsx (2.891 s, 233 MB heap size)
 PASS  src/components/OrganizationView/PullRequestsPage/__tests__/PullRequests.test.tsx (13.151 s, 264 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Comparison/components/__tests__/CommitsDropdown.test.tsx (13.905 s, 286 MB heap size)
 PASS  src/features/Register/components/__tests__/PasswordField.test.tsx (46.171 s, 207 MB heap size)
 PASS  src/core/InfiniteScroll/__tests__/InfiniteScroll.test.tsx (1.878 s, 215 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/ai/related.test.tsx (18.566 s, 269 MB heap size)
 PASS  src/features/Issue/__tests__/Issue.test.tsx (39.153 s, 424 MB heap size)
 PASS  src/features/Settings/Account/components/__tests__/ChangePasswordForm.test.tsx (43.97 s, 192 MB heap size)
 PASS  src/core/VersionControlData/InputRepositoriesVersions/__tests__/InputRepositoriesVersions.test.tsx (25.617 s, 302 MB heap size)
 PASS  src/layouts/SplitViewLayout/__tests__/SplitViewLayout.test.tsx (34.605 s, 185 MB heap size)
 PASS  src/features/Settings/Profile/__tests__/Profile.test.tsx (23.799 s, 220 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/[pull]/checks.test.tsx (9.832 s, 253 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/issues/index.test.tsx (4.601 s, 276 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/settings/repository.test.tsx (3.105 s, 248 MB heap size)
 PASS  src/features/AIContent/components/__tests__/Plots.test.tsx (4.203 s, 257 MB heap size)
 PASS  src/components/RepositoryView/ExperimentPage/components/__tests__/SubHeader.test.tsx (2.518 s, 268 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/Comparison/components/__tests__/FiltersSection.test.tsx (11.664 s, 288 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/AllExperiments/components/__tests__/UsersDropdown.test.tsx (43.83 s, 200 MB heap size)
 PASS  src/homepagev2/NavBar/components/ProfileMenu/components/__tests__/ProfileMenuList.test.tsx (3.302 s, 216 MB heap size)
 PASS  src/components/NavBar/components/ProfileMenu/components/__tests__/ProfileMenuList.test.tsx (2.859 s, 222 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/hooks/__tests__/useComparisonTopology.test.ts (6.588 s, 244 MB heap size)
 PASS  src/core/TextInput/__tests__/TextInput.test.tsx (2.191 s, 252 MB heap size)
 PASS  src/features/Settings/Emails/components/__tests__/EmailsList.test.tsx (2.684 s, 260 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/__tests__/MergeConfirmation.test.tsx (4.213 s, 276 MB heap size)
 PASS  src/features/Settings/Account/components/__tests__/DeleteAccountModal.test.tsx (5.287 s, 251 MB heap size)
 PASS  src/features/HistoryTimelineView/components/__tests__/CommitItem.test.tsx (3.803 s, 265 MB heap size)
 PASS  src/core/ActiveLink/__tests__/ActiveLink.test.tsx (1.53 s, 267 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/experiments/[experimentName].test.tsx (9.301 s, 272 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Comparison/hooks/__tests__/useGitReferenceCommitsOptions.test.ts (2.329 s, 275 MB heap size)
 PASS  src/features/Commit/components/CommitHeaderSection/components/__tests__/FooterDetails.test.tsx (1.967 s, 241 MB heap size)
 PASS  src/homepagev2/NavBar/components/__tests__/MobileMenu.test.tsx (4.121 s, 254 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/pulls/index.test.tsx (3.694 s, 276 MB heap size)
 PASS  src/components/NavBar/components/__tests__/MobileMenu.test.tsx (3.137 s, 273 MB heap size)
 PASS  src/test/pages/[owner]/settings/emails/index.test.tsx (3.394 s, 290 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/commits/[commitHash].test.tsx (52.564 s, 222 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Comparison/components/__tests__/MultiSelectDropdown.test.tsx (5.788 s, 244 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/usePlotsOptions.test.ts (2.254 s, 232 MB heap size)
 PASS  src/features/PullRequest/Changes/components/FileDiffsView/components/__tests__/ActionsDropdownMenu.test.tsx (2.458 s, 240 MB heap size)
 PASS  src/features/Commit/FileDiffsView/components/__tests__/ActionsDropdownMenu.test.tsx (2.268 s, 247 MB heap size)
 PASS  src/features/Search/components/__tests__/FiltersSection.test.tsx (4.406 s, 238 MB heap size)
 PASS  src/test/pages/[owner]/repositories/new.test.tsx (3.51 s, 258 MB heap size)
 PASS  src/features/Register/components/__tests__/ConfirmationDialog.test.tsx (3.38 s, 264 MB heap size)
 PASS  src/test/pages/[owner]/datasets/new.test.tsx (3.009 s, 262 MB heap size)
 PASS  src/test/pages/[owner]/models/new.test.tsx (2.977 s, 277 MB heap size)
 PASS  src/core/ExpandableTruncatedText/__tests__/ExpandableTruncatedText.test.tsx (1.755 s, 278 MB heap size)
 PASS  src/core/EditTitleSubHeader/__tests__/EditTitleSubHeader.test.tsx (3.66 s, 292 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/helpers/__tests__/getChecksStatus.test.ts (2.504 s, 71 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/components/Comparison/components/__tests__/ExperimentsDropdown.test.tsx (42.702 s, 195 MB heap size)
 PASS  src/features/Search/components/__tests__/FilterDropdown.test.tsx (4.141 s, 221 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/EmptyRepositoryView.test.tsx (14.428 s, 258 MB heap size)
 PASS  src/test/pages/confirm-registration.test.tsx (7.167 s, 280 MB heap size)
 PASS  src/layouts/__tests__/RepositoryViewLayout.test.tsx (7.03 s, 299 MB heap size)
 PASS  src/core/Header/__tests__/Header.test.tsx (37.56 s, 195 MB heap size)
 PASS  src/features/PasswordReset/__tests__/PasswordReset.test.tsx (11.668 s, 225 MB heap size)
 PASS  src/features/ActivityTimeline/components/__tests__/ReferenceInCommitActivityItem.test.tsx (4.221 s, 223 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/commits/index.test.tsx (11.018 s, 242 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/useMetricsOptions.test.ts (2.248 s, 244 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/helpers/__tests__/transformFilesData.test.ts (1.231 s, 218 MB heap size)
 PASS  src/features/AIComparison/components/__tests__/ComparisonCard.test.tsx (2.197 s, 231 MB heap size)
 PASS  src/features/ConfirmRegistration/__tests__/ConfirmRegistration.test.tsx (3.311 s, 235 MB heap size)
 PASS  src/test/pages/[owner]/settings/keys/index.test.tsx (3.167 s, 249 MB heap size)
 PASS  src/features/Settings/Account/components/__tests__/UsernameSettings.test.tsx (4.729 s, 269 MB heap size)
 PASS  src/features/Commit/components/CommitHeaderSection/components/__tests__/Title.test.tsx (1.797 s, 271 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/project-management/index.test.tsx (3.542 s, 293 MB heap size)
 PASS  src/features/Settings/Repository/components/__tests__/ChangeRepositoryVisibilitySection.test.tsx (42.914 s, 198 MB heap size)
 PASS  src/core/VersionControlData/components/__tests__/ConversationSummary.test.tsx (3.737 s, 210 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/useGitReferencesOptions.test.ts (3.029 s, 213 MB heap size)
 PASS  src/features/AIComparison/helpers/__tests__/getReorderedCommitsToBase.test.ts (0.372 s, 200 MB heap size)
 PASS  src/test/pages/[owner]/settings/keys/ssh/new.test.tsx (11.372 s, 245 MB heap size)
 PASS  src/core/TextCollapsedButton/__tests__/TextCollapsedButton.test.tsx (1.791 s, 246 MB heap size)
 PASS  src/test/pages/[owner]/organizations/new.test.tsx (2.94 s, 263 MB heap size)
 PASS  src/features/Login/components/__tests__/VerifyAccountDialog.test.tsx (3.39 s, 270 MB heap size)
 PASS  src/test/pages/[owner]/settings/profile.test.tsx (3.169 s, 285 MB heap size)
 PASS  src/test/pages/[owner]/settings/organizations.test.tsx (2.747 s, 297 MB heap size)
 PASS  src/features/ActivityTimeline/components/__tests__/ConcatenatedAssignees.test.tsx (29.364 s, 181 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/followers/index.test.tsx (24.904 s, 237 MB heap size)
 PASS  src/features/Commit/components/__tests__/CommitHeaderSection.test.tsx (22.76 s, 342 MB heap size)
 PASS  src/test/pages/[owner]/settings/account.test.tsx (55.914 s, 226 MB heap size)
 PASS  src/test/pages/[owner]/issues/index.test.tsx (3.971 s, 250 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Related/components/__tests__/OwnersDropdown.test.tsx (4.731 s, 263 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/forks/index.test.tsx (3.987 s, 253 MB heap size)
 PASS  src/features/ActivityTimeline/components/__tests__/UpdateStatusActivityItem.test.tsx (3.322 s, 262 MB heap size)
 PASS  src/features/ConfirmAccess/__tests__/ConfirmAccess.test.tsx (3.421 s, 277 MB heap size)
 PASS  src/components/OrganizationView/Repositories/RepositoriesPage/components/__tests__/RepositoryItem.test.tsx (2.98 s, 282 MB heap size)
 PASS  src/test/pages/[owner]/settings/billing.test.tsx (2.973 s, 296 MB heap size)
 PASS  src/test/pages/[owner]/settings/notifications.test.tsx (51.54 s, 209 MB heap size)
 PASS  src/features/ActivityTimeline/components/__tests__/UpdateAssigneesActivityItem.test.tsx (3.566 s, 226 MB heap size)
 PASS  src/components/RepositoryView/AIPage/components/Comparison/components/__tests__/GitReferenceDropdown.test.tsx (7.29 s, 252 MB heap size)
 PASS  src/features/Profile/components/__tests__/UserInfo.test.tsx (5.387 s, 271 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/helpers/__tests__/buildFoldersTree.test.ts (0.503 s, 256 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/components/__tests__/MergeButtonDropdown.test.tsx (2.867 s, 259 MB heap size)
 PASS  src/features/Settings/Account/components/__tests__/DeleteAccountSection.test.tsx (4.603 s, 273 MB heap size)
 PASS  src/features/Issues/components/__tests__/IssuesList.test.tsx (3.436 s, 285 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/components/__tests__/SearchResultsSummarySuffix.test.tsx (3.939 s, 296 MB heap size)
 PASS  src/core/DisplayCode/PreviewMarkdown/components/__tests__/StylesWrapper.test.tsx (27.315 s, 178 MB heap size)
 PASS  src/components/OrganizationView/PullRequestsPage/components/__tests__/FiltersDropdown.test.tsx (17.214 s, 208 MB heap size)
 PASS  src/features/AIComparison/PlotsComparison/hooks/__tests__/useComparisonPlotsOptions.test.ts (6.023 s, 226 MB heap size)
 PASS  src/features/NewOrganization/__tests__/NewOrganization.test.tsx (6.156 s, 247 MB heap size)
 PASS  src/features/AIComparison/MetricsComparison/hooks/__tests__/useComparisonMetricsOptions.test.ts (2.211 s, 250 MB heap size)
 PASS  src/core/DropdownToasterMessage/__tests__/DropdownToastMessage.test.tsx (2.049 s, 254 MB heap size)
 PASS  src/core/Dropdowns/ListItems/__tests__/TopBarListItem.test.tsx (1.727 s, 220 MB heap size)
 PASS  src/features/AIContent/components/__tests__/MultiSelectDropdown.test.tsx (2.881 s, 230 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/useMetadataQuery.test.ts (2.123 s, 218 MB heap size)
 PASS  src/core/VersionControlData/PlotsVersions/__tests__/PlotsVersions.test.tsx (2.89 s, 221 MB heap size)
 PASS  src/core/TextInput/components/__tests__/Label.test.tsx (1.562 s, 226 MB heap size)
 PASS  src/test/pages/[owner]/datasets/index.test.tsx (9.278 s, 251 MB heap size)
 PASS  src/test/pages/[owner]/models/index.test.tsx (3.19 s, 267 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/helpers/__tests__/transformFilesChunksData.test.ts (0.799 s, 229 MB heap size)
 PASS  src/core/SearchBar/__tests__/SearchBar.test.tsx (2.121 s, 249 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/RepoFileInspector.test.tsx (26.976 s, 331 MB heap size)
 PASS  src/features/AIContent/components/__tests__/Metrics.test.tsx (42.195 s, 191 MB heap size)
 PASS  src/features/HistoryTimelineView/__tests__/HistoryTimelineView.test.tsx (2.203 s, 200 MB heap size)
 PASS  src/features/Settings/Emails/components/__tests__/AddEmailAddress.test.tsx (5.613 s, 218 MB heap size)
 PASS  src/test/pages/[owner]/pulls/index.test.tsx (13.298 s, 260 MB heap size)
 PASS  src/test/pages/[owner]/packages/index.test.tsx (2.94 s, 274 MB heap size)
 PASS  src/core/Dropdowns/TopBarDropdown/__tests__/TopBarDropdown.test.tsx (2.012 s, 277 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/helpers/__tests__/getAPIQueryFilterVariables.test.ts (3.981 s, 281 MB heap size)
 PASS  src/test/pages/[owner]/teams/index.test.tsx (2.871 s, 302 MB heap size)
